ID,Name,Label
D117_K1_Dc,"Điểm c: Làm, tàng trữ, phát tán... gây chiến tranh tâm lý",Điểm
D117_K1_HP,"Phạt tù từ 05 năm đến 12 năm",Hình phạt
D117_K2,"Khoản 2 Điều 117",Khoản
D117_K2_HV,"Phạm tội trong trường hợp đặc biệt nghiêm trọng",Hành vi chính
D117_K2_HP,"Phạt tù từ 10 năm đến 20 năm",Hình phạt
D117_K3,"Khoản 3 Điều 117",Khoản
D117_K3_HV,"Người chuẩn bị phạm tội này",Hành vi chính
D117_K3_HP,"Phạt tù từ 01 năm đến 05 năm",Hình phạt
D118,"Điều 118: Tội phá rối an ninh",Điều
D118_K1,"Khoản 1 Điều 118",Khoản
D118_K1_HV,"Nhằm chống chính quyền mà kích động, tụ tập phá rối an ninh (không thuộc Điều 112)",Hành vi chính
D118_K1_HP,"Phạt tù từ 05 năm đến 15 năm",Hình phạt
D118_K2,"Khoản 2 Điều 118",Khoản
D118_K2_HV,"Người đồng phạm khác",Hành vi chính
D118_K2_HP,"Phạt tù từ 02 năm đến 07 năm",Hình phạt
D118_K3,"Khoản 3 Điều 118",Khoản
D118_K3_HV,"Người chuẩn bị phạm tội này",Hành vi chính
D118_K3_HP,"Phạt tù từ 06 tháng đến 03 năm",Hình phạt
D119,"Điều 119: Tội chống phá cơ sở giam giữ",Điều
D119_K1,"Khoản 1 Điều 119",Khoản
D119_K1_HV,"Nhằm chống chính quyền mà phá cơ sở giam giữ, tổ chức trốn, đánh tháo...",Hành vi chính
D119_K1_HP,"Phạt tù từ 10 năm đến 20 năm hoặc tù chung thân",Hình phạt
D119_K2,"Khoản 2 Điều 119",Khoản
D119_K2_HV,"Phạm tội trong trường hợp ít nghiêm trọng",Hành vi chính
D119_K2_HP,"Phạt tù từ 03 năm đến 10 năm",Hình phạt
D119_K3,"Khoản 3 Điều 119",Khoản
D119_K3_HV,"Người chuẩn bị phạm tội này",Hành vi chính
D119_K3_HP,"Phạt tù từ 01 năm đến 05 năm",Hình phạt
D120,"Điều 120: Tội tổ chức, cưỡng ép, xúi giục người khác trốn đi nước ngoài...",Điều
D120_K1,"Khoản 1 Điều 120",Khoản
D120_K1_HV,"Tổ chức, cưỡng ép, xúi giục người khác trốn đi nước ngoài nhằm chống chính quyền",Hành vi chính
D120_K1_HP,"Phạt tù từ 05 năm đến 15 năm",Hình phạt
D120_K2,"Khoản 2 Điều 120",Khoản
D120_K2_HV,"Phạm tội trong trường hợp đặc biệt nghiêm trọng",Hành vi chính
D120_K2_HP,"Phạt tù từ 12 năm đến 20 năm hoặc tù chung thân",Hình phạt
D120_K3,"Khoản 3 Điều 120",Khoản
D120_K3_HV,"Người chuẩn bị phạm tội này",Hành vi chính
D120_K3_HP,"Phạt tù từ 01 năm đến 05 năm",Hình phạt
D121,"Điều 121: Tội trốn đi nước ngoài hoặc trốn ở lại nước ngoài...",Điều
D121_K1,"Khoản 1 Điều 121",Khoản
D121_K1_HV,"Trốn đi nước ngoài hoặc trốn ở lại nước ngoài nhằm chống chính quyền nhân dân",Hành vi chính
D121_K1_HP,"Phạt tù từ 03 năm đến 12 năm",Hình phạt
D121_K2,"Khoản 2 Điều 121",Khoản
D121_K2_HV,"Phạm tội trong trường hợp đặc biệt nghiêm trọng",Hành vi chính
D121_K2_HP,"Phạt tù từ 12 năm đến 20 năm",Hình phạt
D121_K3,"Khoản 3 Điều 121",Khoản
D121_K3_HV,"Người chuẩn bị phạm tội này",Hành vi chính
D121_K3_HP,"Phạt tù từ 01 năm đến 05 năm",Hình phạt
D122,"Điều 122: Hình phạt bổ sung",Điều
D122_K1,"Nội dung Điều 122",Khoản
D122_K1_HV,"Người phạm tội quy định tại Chương này",Hành vi chính
D122_K1_HP,"Tước một số quyền công dân, phạt quản chế, cấm cư trú từ 01 năm đến 05 năm hoặc tịch thu tài sản",Hình phạt
